pathway,overlap,gene_set_size,pathway_size,p_value
EXTRACELLULAR STRUCTURE ORGANIZATION,7,232,127,0.6389532609589317
REGULATION OF PHOSPHORYLATION,11,232,198,0.639756651116834
PALLIUM DEVELOPMENT,4,232,73,0.6397795618867245
POSITIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,34,232,597,0.6406582617098953
NEGATIVE REGULATION OF PROTEOLYSIS,2,232,36,0.6409045899275413
NEGATIVE REGULATION OF CELL CYCLE PROCESS,2,232,36,0.6409045899275413
REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,2,232,36,0.6409045899275413
NUCLEIC ACID CATABOLIC PROCESS,2,232,36,0.6409045899275413
OLIGODENDROCYTE DIFFERENTIATION,3,232,55,0.6444242639466475
PROTEIN LOCALIZATION TO NUCLEUS,3,232,55,0.6444242639466475
ANDROGEN RECEPTOR SIGNALING PATHWAY,1,232,17,0.6481482111291894
POSITIVE REGULATION OF CELL DIVISION,1,232,17,0.6481482111291894
BRAIN MORPHOGENESIS,1,232,17,0.6481482111291894
REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT,1,232,17,0.6481482111291894
REGULATION OF ENDOCRINE PROCESS,1,232,17,0.6481482111291894
REGULATION OF KERATINOCYTE PROLIFERATION,1,232,17,0.6481482111291894
NEUTROPHIL HOMEOSTASIS,1,232,17,0.6481482111291894
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL,1,232,17,0.6481482111291894
REGULATION OF MEMBRANE DEPOLARIZATION,1,232,17,0.6481482111291894
REGULATION OF OXIDOREDUCTASE ACTIVITY,1,232,17,0.6481482111291894
GLIAL CELL ACTIVATION,1,232,17,0.6481482111291894
HYDROGEN PEROXIDE METABOLIC PROCESS,1,232,17,0.6481482111291894
POSITIVE REGULATION OF STEROID METABOLIC PROCESS,1,232,17,0.6481482111291894
POSITIVE REGULATION OF TRANSPORTER ACTIVITY,1,232,17,0.6481482111291894
SYNAPTIC MEMBRANE ADHESION,1,232,17,0.6481482111291894
ALDEHYDE METABOLIC PROCESS,1,232,17,0.6481482111291894
REGULATION OF MRNA PROCESSING,1,232,17,0.6481482111291894
OVULATION CYCLE PROCESS,1,232,17,0.6481482111291894
REGULATION OF INTRACELLULAR PROTEIN TRANSPORT,1,232,17,0.6481482111291894
RESPONSE TO TUMOR CELL,1,232,17,0.6481482111291894
PRESYNAPSE ASSEMBLY,1,232,17,0.6481482111291894
REGULATION OF T CELL MIGRATION,1,232,17,0.6481482111291894
REGULATION OF DNA RECOMBINATION,1,232,17,0.6481482111291894
ONE CARBON COMPOUND TRANSPORT,1,232,17,0.6481482111291894
ENDOTHELIAL CELL DEVELOPMENT,1,232,17,0.6481482111291894
OOCYTE DIFFERENTIATION,1,232,17,0.6481482111291894
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,8,232,146,0.648156555132057
MAINTENANCE OF CELL NUMBER,4,232,74,0.6505112721079134
CIRCADIAN RHYTHM,4,232,74,0.6505112721079134
REGULATION OF PROTEIN MODIFICATION PROCESS,12,232,218,0.6552107801702058
MITOTIC CELL CYCLE,7,232,129,0.6553976934110262
REGULATION OF FIBROBLAST PROLIFERATION,2,232,37,0.6558596632957533
HIPPOCAMPUS DEVELOPMENT,2,232,37,0.6558596632957533
POSITIVE REGULATION OF CELL JUNCTION ASSEMBLY,2,232,37,0.6558596632957533
REGULATION OF CELL DIVISION,2,232,37,0.6558596632957533
PIGMENTATION,2,232,37,0.6558596632957533
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,5,232,93,0.6573627923983436
REGULATION OF CELL POPULATION PROLIFERATION,32,232,567,0.6590316353394032
CALCIUM MEDIATED SIGNALING,4,232,75,0.6610300598774257
CELLULAR RESPONSE TO ABIOTIC STIMULUS,4,232,75,0.6610300598774257
REGULATION OF MOLECULAR FUNCTION,21,232,377,0.6619172159646445
REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY,1,232,18,0.6691651048001543
REGULATION OF AMIDE METABOLIC PROCESS,1,232,18,0.6691651048001543
MULTICELLULAR ORGANISMAL MOVEMENT,1,232,18,0.6691651048001543
APOPTOTIC CELL CLEARANCE,1,232,18,0.6691651048001543
REGULATION OF NATURAL KILLER CELL ACTIVATION,1,232,18,0.6691651048001543
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION,1,232,18,0.6691651048001543
HINDBRAIN MORPHOGENESIS,1,232,18,0.6691651048001543
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,1,232,18,0.6691651048001543
POSITIVE REGULATION OF VASOCONSTRICTION,1,232,18,0.6691651048001543
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,1,232,18,0.6691651048001543
REGULATION OF SODIUM ION TRANSPORT,1,232,18,0.6691651048001543
POSITIVE REGULATION OF CELL MATRIX ADHESION,1,232,18,0.6691651048001543
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,1,232,18,0.6691651048001543
REGULATION OF ACTOMYOSIN STRUCTURE ORGANIZATION,1,232,18,0.6691651048001543
PROTEIN TARGETING,1,232,18,0.6691651048001543
PROTEIN DEPOLYMERIZATION,1,232,18,0.6691651048001543
MYOTUBE CELL DEVELOPMENT,1,232,18,0.6691651048001543
NUCLEUS ORGANIZATION,1,232,18,0.6691651048001543
ANTIBACTERIAL HUMORAL RESPONSE,1,232,18,0.6691651048001543
POSITIVE REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT,1,232,18,0.6691651048001543
REGULATION OF RNA SPLICING,1,232,18,0.6691651048001543
REGULATION OF DNA BIOSYNTHETIC PROCESS,1,232,18,0.6691651048001543
POSITIVE REGULATION OF CARTILAGE DEVELOPMENT,1,232,18,0.6691651048001543
ORGANELLE FUSION,1,232,18,0.6691651048001543
CELL ADHESION MEDIATED BY INTEGRIN,2,232,38,0.6703152451262041
POSITIVE REGULATION OF HYDROLASE ACTIVITY,2,232,38,0.6703152451262041
REGULATION OF MRNA METABOLIC PROCESS,2,232,38,0.6703152451262041
POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,2,232,38,0.6703152451262041
MAMMARY GLAND EPITHELIUM DEVELOPMENT,2,232,38,0.6703152451262041
REGULATION OF MUSCLE ADAPTATION,2,232,38,0.6703152451262041
REGULATION OF TRANSMEMBRANE TRANSPORT,7,232,132,0.6792168347250744
REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,3,232,58,0.6800976322253821
GRANULOCYTE MIGRATION,3,232,58,0.6800976322253821
REGULATION OF LIPID BIOSYNTHETIC PROCESS,3,232,58,0.6800976322253821
POTASSIUM ION TRANSMEMBRANE TRANSPORT,3,232,58,0.6800976322253821
CELL ADHESION,28,232,503,0.6810200497755917
GLAND MORPHOGENESIS,4,232,77,0.6814222971755701
MUSCLE CELL APOPTOTIC PROCESS,2,232,39,0.6842775828557455
NEUTROPHIL CHEMOTAXIS,2,232,39,0.6842775828557455
SKELETAL MUSCLE ORGAN DEVELOPMENT,5,232,96,0.6849484564814048
POSITIVE REGULATION OF CELL ADHESION,10,232,187,0.6849537338993601
POSITIVE REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,1,232,19,0.6889317016804953
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,232,19,0.6889317016804953
PEPTIDE CROSS LINKING,1,232,19,0.6889317016804953
POSITIVE REGULATION OF GTPASE ACTIVITY,1,232,19,0.6889317016804953
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE,1,232,19,0.6889317016804953
CGMP MEDIATED SIGNALING,1,232,19,0.6889317016804953
SODIUM ION HOMEOSTASIS,1,232,19,0.6889317016804953
POSITIVE REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS,1,232,19,0.6889317016804953
FILOPODIUM ASSEMBLY,1,232,19,0.6889317016804953
B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,232,19,0.6889317016804953
CELLULAR RESPONSE TO NUTRIENT,1,232,19,0.6889317016804953
MATERNAL PROCESS INVOLVED IN FEMALE PREGNANCY,1,232,19,0.6889317016804953
MESODERMAL CELL DIFFERENTIATION,1,232,19,0.6889317016804953
NEGATIVE REGULATION OF AXONOGENESIS,1,232,19,0.6889317016804953
TERPENOID METABOLIC PROCESS,1,232,19,0.6889317016804953
ALPHA BETA T CELL PROLIFERATION,1,232,19,0.6889317016804953
CELLULAR RESPONSE TO HYDROGEN PEROXIDE,1,232,19,0.6889317016804953
CD8 POSITIVE ALPHA BETA T CELL ACTIVATION,1,232,19,0.6889317016804953
CELLULAR RESPONSE TO UNFOLDED PROTEIN,1,232,19,0.6889317016804953
RNA SPLICING VIA TRANSESTERIFICATION REACTIONS,1,232,19,0.6889317016804953
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY,1,232,19,0.6889317016804953
REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,1,232,19,0.6889317016804953
PRESYNAPSE ORGANIZATION,1,232,19,0.6889317016804953
SEX DIFFERENTIATION,6,232,115,0.6894868021385334
CAMERA TYPE EYE MORPHOGENESIS,4,232,78,0.691293525295757
SIGNAL RELEASE,9,232,170,0.6917652349103967
PHOSPHORYLATION,13,232,242,0.6929684208371986
DETECTION OF CHEMICAL STIMULUS,2,232,40,0.6977539464437013
POSITIVE REGULATION OF CALCIUM ION TRANSPORT,2,232,40,0.6977539464437013
NEUROTRANSMITTER SECRETION,2,232,40,0.6977539464437013
SOMATIC STEM CELL POPULATION MAINTENANCE,2,232,40,0.6977539464437013
CILIUM OR FLAGELLUM DEPENDENT CELL MOTILITY,2,232,40,0.6977539464437013
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION,2,232,40,0.6977539464437013
REGULATION OF B CELL ACTIVATION,2,232,40,0.6977539464437013
REGULATION OF CELLULAR COMPONENT SIZE,4,232,79,0.7009473436833464
REGULATION OF ACTIN FILAMENT BASED PROCESS,4,232,79,0.7009473436833464
REGULATION OF HYDROLASE ACTIVITY,4,232,79,0.7009473436833464
REGULATION OF PROTEOLYSIS,4,232,79,0.7009473436833464
STEM CELL PROLIFERATION,3,232,60,0.702373482292195
NEUROTRANSMITTER TRANSPORT,3,232,60,0.702373482292195
CELL PROJECTION ASSEMBLY,5,232,98,0.7024938233146422
POSITIVE REGULATION OF MOLECULAR FUNCTION,11,232,208,0.7038769456205582
EMBRYONIC HINDLIMB MORPHOGENESIS,1,232,20,0.7075220791174157
CELL JUNCTION MAINTENANCE,1,232,20,0.7075220791174157
REGULATION OF ASTROCYTE DIFFERENTIATION,1,232,20,0.7075220791174157
NEGATIVE REGULATION OF GLIAL CELL DIFFERENTIATION,1,232,20,0.7075220791174157
CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN,1,232,20,0.7075220791174157
NEGATIVE REGULATION OF REPRODUCTIVE PROCESS,1,232,20,0.7075220791174157
LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,1,232,20,0.7075220791174157
ISOPRENOID METABOLIC PROCESS,1,232,20,0.7075220791174157
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,232,20,0.7075220791174157
GLYCOSAMINOGLYCAN METABOLIC PROCESS,1,232,20,0.7075220791174157
NATURAL KILLER CELL DIFFERENTIATION,1,232,20,0.7075220791174157
REGULATION OF D GLUCOSE IMPORT,1,232,20,0.7075220791174157
MAMMARY GLAND DUCT MORPHOGENESIS,1,232,20,0.7075220791174157
CELL FATE COMMITMENT INVOLVED IN FORMATION OF PRIMARY GERM LAYER,1,232,20,0.7075220791174157
REGULATION OF SMOOTH MUSCLE CONTRACTION,1,232,20,0.7075220791174157
NEURONAL ACTION POTENTIAL,1,232,20,0.7075220791174157
TRANSITION METAL ION TRANSPORT,1,232,20,0.7075220791174157
STRIATED MUSCLE CELL APOPTOTIC PROCESS,1,232,20,0.7075220791174157
NEGATIVE REGULATION OF PROTEIN METABOLIC PROCESS,7,232,136,0.7093377098882825
CELLULAR RESPONSE TO METAL ION,4,232,80,0.7103836061785771
MYELOID CELL DIFFERENTIATION,10,232,191,0.7104899865572103
NEURON FATE SPECIFICATION,2,232,41,0.7107524857321463
REGULATION OF REGULATED SECRETORY PATHWAY,2,232,41,0.7107524857321463
NEGATIVE REGULATION OF BINDING,2,232,41,0.7107524857321463
PROTEIN LOCALIZATION TO PLASMA MEMBRANE,2,232,41,0.7107524857321463
CHLORIDE TRANSPORT,2,232,41,0.7107524857321463
RESPONSE TO STEROID HORMONE,6,232,118,0.713322367718123
NEGATIVE REGULATION OF TRANSPORT,5,232,100,0.7193556715180732
GLOMERULUS DEVELOPMENT,2,232,42,0.7232821010320116
CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS,2,232,42,0.7232821010320116
REGULATION OF GLIAL CELL DIFFERENTIATION,2,232,42,0.7232821010320116
EMBRYONIC PATTERN SPECIFICATION,2,232,42,0.7232821010320116
RENAL SYSTEM PROCESS,2,232,42,0.7232821010320116
MONOATOMIC ANION TRANSMEMBRANE TRANSPORT,2,232,42,0.7232821010320116
DNA TEMPLATED TRANSCRIPTION INITIATION,2,232,42,0.7232821010320116
CELLULAR RESPONSE TO OXYGEN LEVELS,2,232,42,0.7232821010320116
PROSTATE GLAND MORPHOGENESIS,1,232,21,0.7250059434938031
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY,1,232,21,0.7250059434938031
POSITIVE REGULATION OF SYNAPSE ASSEMBLY,1,232,21,0.7250059434938031
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,1,232,21,0.7250059434938031
RESPONSE TO HEAT,1,232,21,0.7250059434938031
REGULATION OF RNA STABILITY,1,232,21,0.7250059434938031
TIGHT JUNCTION ORGANIZATION,1,232,21,0.7250059434938031
CELL CELL ADHESION MEDIATED BY CADHERIN,1,232,21,0.7250059434938031
HETEROPHILIC CELL CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES,1,232,21,0.7250059434938031
REGULATION OF COLLAGEN METABOLIC PROCESS,1,232,21,0.7250059434938031
FOCAL ADHESION ASSEMBLY,1,232,21,0.7250059434938031
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY,1,232,21,0.7250059434938031
TYPE I INTERFERON PRODUCTION,1,232,21,0.7250059434938031
REGULATION OF LEUKOCYTE DEGRANULATION,1,232,21,0.7250059434938031
POSITIVE REGULATION OF WOUND HEALING,1,232,21,0.7250059434938031
REGULATION OF B CELL PROLIFERATION,1,232,21,0.7250059434938031
DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,1,232,21,0.7250059434938031
EXPORT ACROSS PLASMA MEMBRANE,1,232,21,0.7250059434938031
C21 STEROID HORMONE METABOLIC PROCESS,1,232,21,0.7250059434938031
SYNCYTIUM FORMATION,1,232,21,0.7250059434938031
POSITIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS,8,232,157,0.7270095811979709
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,4,232,82,0.7286045929587381
CIRCULATORY SYSTEM PROCESS,10,232,195,0.7346907693454439
MUSCLE HYPERTROPHY,2,232,43,0.7353523258771624
CARDIAC MUSCLE TISSUE MORPHOGENESIS,2,232,43,0.7353523258771624
IMMUNE SYSTEM DEVELOPMENT,4,232,83,0.7373906768142995
ENDOCRINE HORMONE SECRETION,1,232,22,0.7414488870787097
NEGATIVE REGULATION OF SYNAPTIC TRANSMISSION,1,232,22,0.7414488870787097
POSITIVE REGULATION OF CALCIUM MEDIATED SIGNALING,1,232,22,0.7414488870787097
SALIVARY GLAND DEVELOPMENT,1,232,22,0.7414488870787097
PROTEOGLYCAN METABOLIC PROCESS,1,232,22,0.7414488870787097
REGULATION OF CARDIAC MUSCLE CELL PROLIFERATION,1,232,22,0.7414488870787097
KERATINOCYTE PROLIFERATION,1,232,22,0.7414488870787097
REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY,1,232,22,0.7414488870787097
EMBRYO IMPLANTATION,1,232,22,0.7414488870787097
ENDODERMAL CELL DIFFERENTIATION,1,232,22,0.7414488870787097
PURINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,1,232,22,0.7414488870787097
POSITIVE REGULATION OF GLIAL CELL DIFFERENTIATION,1,232,22,0.7414488870787097
INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,1,232,22,0.7414488870787097
INTERLEUKIN 2 PRODUCTION,1,232,22,0.7414488870787097
STRESS FIBER ASSEMBLY,1,232,22,0.7414488870787097
COLLAGEN BIOSYNTHETIC PROCESS,1,232,22,0.7414488870787097
REGULATION OF OLIGODENDROCYTE DIFFERENTIATION,1,232,22,0.7414488870787097
REGULATION OF CATION CHANNEL ACTIVITY,1,232,22,0.7414488870787097
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY,1,232,22,0.7414488870787097
REGULATION OF PROTEIN STABILITY,2,232,44,0.74697322096679
REGULATION OF STEROID METABOLIC PROCESS,2,232,44,0.74697322096679
FIBROBLAST PROLIFERATION,2,232,44,0.74697322096679
REGULATION OF MULTICELLULAR ORGANISMAL DEVELOPMENT,30,232,555,0.7480782572524155
SKIN DEVELOPMENT,7,232,142,0.7509061882712404
TUBE FORMATION,3,232,65,0.752878741693275
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION,3,232,65,0.752878741693275
PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION,3,232,65,0.752878741693275
POSITIVE REGULATION OF HEMOPOIESIS,4,232,85,0.7543195982700954
CELLULAR RESPONSE TO NITROGEN COMPOUND,9,232,180,0.7548241013646151
PHOSPHOLIPID TRANSPORT,1,232,23,0.7569126298468818
NEURON PROJECTION REGENERATION,1,232,23,0.7569126298468818
DNA BIOSYNTHETIC PROCESS,1,232,23,0.7569126298468818
POSITIVE REGULATION OF HEART GROWTH,1,232,23,0.7569126298468818
REGULATION OF NEUROTRANSMITTER SECRETION,1,232,23,0.7569126298468818
LUNG CELL DIFFERENTIATION,1,232,23,0.7569126298468818
ORGANIC CATION TRANSPORT,1,232,23,0.7569126298468818
REGULATION OF MRNA CATABOLIC PROCESS,1,232,23,0.7569126298468818
RESPONSE TO UV,1,232,23,0.7569126298468818
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,1,232,23,0.7569126298468818
REGULATION OF GRANULOCYTE CHEMOTAXIS,1,232,23,0.7569126298468818
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS,1,232,23,0.7569126298468818
REGULATION OF LYMPHOCYTE MIGRATION,1,232,23,0.7569126298468818
MULTICELLULAR ORGANISMAL RESPONSE TO STRESS,2,232,45,0.758155278389196
REGULATION OF TRANSPORTER ACTIVITY,2,232,45,0.758155278389196
MYOTUBE DIFFERENTIATION,2,232,45,0.758155278389196
ORGANIC HYDROXY COMPOUND TRANSPORT,4,232,86,0.7624654533804047
REGULATION OF APOPTOTIC SIGNALING PATHWAY,4,232,86,0.7624654533804047
MITOCHONDRION ORGANIZATION,2,232,46,0.7689093352876187
POSITIVE REGULATION OF CELL SUBSTRATE ADHESION,2,232,46,0.7689093352876187
REGULATION OF SYNAPSE ASSEMBLY,2,232,46,0.7689093352876187
MYELOID LEUKOCYTE MIGRATION,4,232,87,0.7704013111268984
CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM,4,232,87,0.7704013111268984
MULTI MULTICELLULAR ORGANISM PROCESS,3,232,67,0.7710685713496779
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,1,232,24,0.7714552471433035
RETINOIC ACID RECEPTOR SIGNALING PATHWAY,1,232,24,0.7714552471433035
EMBRYONIC DIGESTIVE TRACT DEVELOPMENT,1,232,24,0.7714552471433035
PEPTIDYL SERINE MODIFICATION,1,232,24,0.7714552471433035
REGULATION OF ACTIN FILAMENT LENGTH,1,232,24,0.7714552471433035
TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,1,232,24,0.7714552471433035
REGULATION OF BONE REMODELING,1,232,24,0.7714552471433035
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS,1,232,24,0.7714552471433035
REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,1,232,24,0.7714552471433035
OLFACTORY LOBE DEVELOPMENT,1,232,24,0.7714552471433035
NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS,1,232,24,0.7714552471433035
ESTABLISHMENT OF SKIN BARRIER,1,232,24,0.7714552471433035
POSITIVE REGULATION OF PROTEIN METABOLIC PROCESS,10,232,202,0.7737501043166346
INTRACELLULAR MONOATOMIC ION HOMEOSTASIS,7,232,146,0.7761871001688436
EMBRYONIC ORGAN DEVELOPMENT,13,232,258,0.7765921079060543
REGULATION OF CELL CYCLE,9,232,184,0.777394915243084
CELL MATURATION,4,232,88,0.7781292457145909
HORMONE METABOLIC PROCESS,4,232,88,0.7781292457145909
HEART GROWTH,2,232,47,0.7792464961915647
REGULATION OF NERVOUS SYSTEM PROCESS,2,232,47,0.7792464961915647
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,2,232,47,0.7792464961915647
CILIUM MOVEMENT,2,232,47,0.7792464961915647
ENDOMEMBRANE SYSTEM ORGANIZATION,3,232,68,0.7797476556889096
CELL DIVISION,3,232,68,0.7797476556889096
ANATOMICAL STRUCTURE MATURATION,5,232,108,0.77997833293169
INTRACELLULAR SIGNALING CASSETTE,22,232,422,0.7806342392065523
MUSCLE SYSTEM PROCESS,7,232,147,0.7822050472258324
REPRODUCTIVE SYSTEM DEVELOPMENT,6,232,128,0.7835732627286027
RESPONSE TO NITROGEN COMPOUND,14,232,278,0.784133933787529
ORGANOPHOSPHATE ESTER TRANSPORT,1,232,25,0.7851313840178853
DOPAMINERGIC NEURON DIFFERENTIATION,1,232,25,0.7851313840178853
REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY,1,232,25,0.7851313840178853
GENITALIA DEVELOPMENT,1,232,25,0.7851313840178853
RHO PROTEIN SIGNAL TRANSDUCTION,1,232,25,0.7851313840178853
SYNAPTIC VESICLE EXOCYTOSIS,1,232,25,0.7851313840178853
NEURON PROJECTION ORGANIZATION,1,232,25,0.7851313840178853
COCHLEA DEVELOPMENT,1,232,25,0.7851313840178853
POSITIVE REGULATION OF RESPONSE TO WOUNDING,1,232,25,0.7851313840178853
MICROTUBULE BASED PROCESS,5,232,109,0.7867999516297608
LOCOMOTION,20,232,388,0.788017903640496
GLIOGENESIS,7,232,148,0.7881030364517448
REGULATION OF DNA BINDING,2,232,48,0.7891780632954618
EYE MORPHOGENESIS,4,232,90,0.7929706015609804
RESPONSE TO OXIDATIVE STRESS,4,232,90,0.7929706015609804
GLIAL CELL DIFFERENTIATION,5,232,110,0.7934575232135201
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,3,232,70,0.7962968812457376
REGULATION OF SYNAPTIC PLASTICITY,3,232,70,0.7962968812457376
MALE SEX DIFFERENTIATION,3,232,70,0.7962968812457376
POSITIVE REGULATION OF FIBROBLAST PROLIFERATION,1,232,26,0.7979924570075267
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,1,232,26,0.7979924570075267
SARCOMERE ORGANIZATION,1,232,26,0.7979924570075267
EMBRYONIC DIGIT MORPHOGENESIS,1,232,26,0.7979924570075267
REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT,1,232,26,0.7979924570075267
CELL SUBSTRATE JUNCTION ORGANIZATION,1,232,26,0.7979924570075267
REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION,1,232,26,0.7979924570075267
REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS,1,232,26,0.7979924570075267
ENDODERM FORMATION,1,232,26,0.7979924570075267
SECONDARY ALCOHOL METABOLIC PROCESS,1,232,26,0.7979924570075267
MUSCLE ADAPTATION,2,232,49,0.7987154740206559
ACTION POTENTIAL,2,232,49,0.7987154740206559
STEROID HORMONE RECEPTOR SIGNALING PATHWAY,2,232,49,0.7987154740206559
REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT,4,232,91,0.8000890823805455
CELLULAR RESPONSE TO STEROID HORMONE STIMULUS,3,232,71,0.8041767427136831
COLUMNAR CUBOIDAL EPITHELIAL CELL DIFFERENTIATION,3,232,71,0.8041767427136831
CELL CELL JUNCTION ORGANIZATION,3,232,71,0.8041767427136831
EPIDERMAL CELL DIFFERENTIATION,5,232,112,0.8062869890390068
REGULATION OF PEPTIDASE ACTIVITY,1,232,27,0.8100868440976569
DEPHOSPHORYLATION,1,232,27,0.8100868440976569
SECRETION BY TISSUE,1,232,27,0.8100868440976569
REGULATION OF STRIATED MUSCLE CONTRACTION,1,232,27,0.8100868440976569
FOREBRAIN CELL MIGRATION,1,232,27,0.8100868440976569
NEUROEPITHELIAL CELL DIFFERENTIATION,1,232,27,0.8100868440976569
AMINE TRANSPORT,1,232,27,0.8100868440976569
POSITIVE REGULATION OF STEM CELL PROLIFERATION,1,232,27,0.8100868440976569
RNA SPLICING,1,232,27,0.8100868440976569
B CELL PROLIFERATION,1,232,27,0.8100868440976569
POSITIVE REGULATION OF EXOCYTOSIS,1,232,27,0.8100868440976569
REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,1,232,27,0.8100868440976569
RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN,1,232,27,0.8100868440976569
THYMUS DEVELOPMENT,1,232,27,0.8100868440976569
HINDLIMB MORPHOGENESIS,1,232,27,0.8100868440976569
EMBRYONIC CRANIAL SKELETON MORPHOGENESIS,1,232,27,0.8100868440976569
MRNA CATABOLIC PROCESS,1,232,27,0.8100868440976569
REGULATION OF POTASSIUM ION TRANSPORT,1,232,27,0.8100868440976569
RECEPTOR INTERNALIZATION,1,232,27,0.8100868440976569
NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS,19,232,376,0.8106604315842532
CELL MIGRATION,26,232,503,0.8125862617704972
REGULATION OF MYELOID CELL DIFFERENTIATION,4,232,93,0.8137354335368923
REGULATION OF BINDING,4,232,93,0.8137354335368923
GRANULOCYTE CHEMOTAXIS,2,232,51,0.8166539236478889
POSITIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION,12,232,249,0.8189937157168843
WOUND HEALING,6,232,134,0.8190467663180386
SYNAPSE ASSEMBLY,3,232,73,0.8191725170252102
MULTICELLULAR ORGANISM GROWTH,3,232,73,0.8191725170252102
EPITHELIAL CELL DEVELOPMENT,4,232,94,0.8202692110261078
MEIOTIC CELL CYCLE PROCESS,1,232,28,0.8214600635528307
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL,1,232,28,0.8214600635528307
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT,1,232,28,0.8214600635528307
STEROL TRANSPORT,1,232,28,0.8214600635528307
REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY,1,232,28,0.8214600635528307
REACTIVE NITROGEN SPECIES METABOLIC PROCESS,1,232,28,0.8214600635528307
LUNG EPITHELIUM DEVELOPMENT,1,232,28,0.8214600635528307
NEGATIVE REGULATION OF HYDROLASE ACTIVITY,1,232,28,0.8214600635528307
REGULATION OF CALCIUM MEDIATED SIGNALING,1,232,28,0.8214600635528307
PERIPHERAL NERVOUS SYSTEM DEVELOPMENT,1,232,28,0.8214600635528307
MEMBRANE DEPOLARIZATION,1,232,28,0.8214600635528307
