pathway,overlap,gene_set_size,pathway_size,p_value
NEGATIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,2,191,24,0.3300421697446301
PIGMENT METABOLIC PROCESS,2,191,24,0.3300421697446301
LATERAL MESODERM DEVELOPMENT,1,191,8,0.33100483148449295
MITOTIC DNA INTEGRITY CHECKPOINT SIGNALING,1,191,8,0.33100483148449295
SODIUM ION EXPORT ACROSS PLASMA MEMBRANE,1,191,8,0.33100483148449295
MIDGUT DEVELOPMENT,1,191,8,0.33100483148449295
T HELPER CELL LINEAGE COMMITMENT,1,191,8,0.33100483148449295
REGULATION OF CALCIUM ION DEPENDENT EXOCYTOSIS,1,191,8,0.33100483148449295
PROSTANOID BIOSYNTHETIC PROCESS,1,191,8,0.33100483148449295
POSITIVE REGULATION OF MEIOTIC NUCLEAR DIVISION,1,191,8,0.33100483148449295
REGULATION OF CELL CELL ADHESION MEDIATED BY INTEGRIN,1,191,8,0.33100483148449295
PROTEIN LIPID COMPLEX ASSEMBLY,1,191,8,0.33100483148449295
RESPONSE TO ETHER,1,191,8,0.33100483148449295
NEGATIVE REGULATION OF CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,1,191,8,0.33100483148449295
RESPONSE TO PLATELET DERIVED GROWTH FACTOR,1,191,8,0.33100483148449295
V D J RECOMBINATION,1,191,8,0.33100483148449295
REGULATION OF TOOTH MINERALIZATION,1,191,8,0.33100483148449295
GLUCAN BIOSYNTHETIC PROCESS,1,191,8,0.33100483148449295
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY,1,191,8,0.33100483148449295
PLASMA MEMBRANE PHOSPHOLIPID SCRAMBLING,1,191,8,0.33100483148449295
GENITALIA MORPHOGENESIS,1,191,8,0.33100483148449295
POST ANAL TAIL MORPHOGENESIS,1,191,8,0.33100483148449295
RESPONSE TO LEPTIN,1,191,8,0.33100483148449295
HEME METABOLIC PROCESS,1,191,8,0.33100483148449295
SHORT TERM MEMORY,1,191,8,0.33100483148449295
RESPONSE TO SALT,1,191,8,0.33100483148449295
PROTEIN LOCALIZATION TO CILIUM,1,191,8,0.33100483148449295
LYSOSOMAL TRANSPORT,1,191,8,0.33100483148449295
INDOLE CONTAINING COMPOUND METABOLIC PROCESS,1,191,8,0.33100483148449295
NEGATIVE REGULATION OF KERATINOCYTE PROLIFERATION,1,191,8,0.33100483148449295
ENDODERMAL CELL FATE COMMITMENT,1,191,8,0.33100483148449295
INHIBITORY POSTSYNAPTIC POTENTIAL,1,191,8,0.33100483148449295
RETINAL CONE CELL DIFFERENTIATION,1,191,8,0.33100483148449295
RETINOIC ACID METABOLIC PROCESS,1,191,8,0.33100483148449295
PEPTIDE BIOSYNTHETIC PROCESS,1,191,8,0.33100483148449295
POSITIVE REGULATION OF MEMBRANE DEPOLARIZATION,1,191,8,0.33100483148449295
POSITIVE REGULATION OF SODIUM ION TRANSPORT,1,191,8,0.33100483148449295
NEGATIVE REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT,1,191,8,0.33100483148449295
NEGATIVE REGULATION BY HOST OF VIRAL TRANSCRIPTION,1,191,8,0.33100483148449295
POSITIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS,1,191,8,0.33100483148449295
NEGATIVE REGULATION OF INTRACELLULAR TRANSPORT,1,191,8,0.33100483148449295
SERTOLI CELL DEVELOPMENT,1,191,8,0.33100483148449295
LIPOPROTEIN LOCALIZATION,1,191,8,0.33100483148449295
CARDIAC CHAMBER FORMATION,1,191,8,0.33100483148449295
NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,1,191,8,0.33100483148449295
HIGH DENSITY LIPOPROTEIN PARTICLE REMODELING,1,191,8,0.33100483148449295
RETINOL METABOLIC PROCESS,1,191,8,0.33100483148449295
POSITIVE REGULATION OF PLATELET ACTIVATION,1,191,8,0.33100483148449295
MITOCHONDRIAL DEPOLARIZATION,1,191,8,0.33100483148449295
GLYCEROPHOSPHOLIPID CATABOLIC PROCESS,1,191,8,0.33100483148449295
POSITIVE REGULATION OF TRIGLYCERIDE METABOLIC PROCESS,1,191,8,0.33100483148449295
AMIDE METABOLIC PROCESS,5,191,78,0.33444593920628585
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,4,191,60,0.3382098177584925
MESODERM DEVELOPMENT,4,191,60,0.3382098177584925
REGULATION OF SMALL MOLECULE METABOLIC PROCESS,6,191,97,0.338307219510406
EMBRYONIC PATTERN SPECIFICATION,3,191,42,0.3389255376384302
DNA TEMPLATED TRANSCRIPTION INITIATION,3,191,42,0.3389255376384302
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT,3,191,42,0.3389255376384302
COLLAGEN METABOLIC PROCESS,3,191,42,0.3389255376384302
ASTROCYTE DIFFERENTIATION,3,191,42,0.3389255376384302
CELLULAR RESPONSE TO OXYGEN LEVELS,3,191,42,0.3389255376384302
REGULATION OF KETONE METABOLIC PROCESS,3,191,42,0.3389255376384302
REGULATION OF CELLULAR COMPONENT SIZE,5,191,79,0.3443156846221629
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS,9,191,155,0.3474786856460721
REGULATION OF T CELL MEDIATED IMMUNITY,2,191,25,0.3482388370764488
NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,2,191,25,0.3482388370764488
GENITALIA DEVELOPMENT,2,191,25,0.3482388370764488
NEGATIVE REGULATION OF CELL CELL ADHESION,4,191,61,0.34954101480961747
POSITIVE REGULATION OF KINASE ACTIVITY,4,191,61,0.34954101480961747
RESPONSE TO FIBROBLAST GROWTH FACTOR,4,191,61,0.34954101480961747
BODY FLUID SECRETION,3,191,43,0.3525684361322786
ATP METABOLIC PROCESS,3,191,43,0.3525684361322786
REGULATION OF AXONOGENESIS,3,191,43,0.3525684361322786
SENSORY PERCEPTION OF MECHANICAL STIMULUS,5,191,80,0.35420588225774
REGULATION OF LEUKOCYTE MIGRATION,5,191,80,0.35420588225774
LEUKOCYTE PROLIFERATION,7,191,118,0.3563676804073339
ORGANELLE FISSION,4,191,62,0.3608779608966026
RESPONSE TO ABIOTIC STIMULUS,17,191,313,0.3625480000090455
NEUTROPHIL DEGRANULATION,1,191,9,0.36382735323801507
POSITIVE REGULATION OF MACROPHAGE ACTIVATION,1,191,9,0.36382735323801507
REGULATION OF APPETITE,1,191,9,0.36382735323801507
CHEMOKINE C X C MOTIF LIGAND 2 PRODUCTION,1,191,9,0.36382735323801507
RESPONSE TO ACIDIC PH,1,191,9,0.36382735323801507
SPINDLE ORGANIZATION,1,191,9,0.36382735323801507
CEREBELLAR CORTEX FORMATION,1,191,9,0.36382735323801507
DECIDUALIZATION,1,191,9,0.36382735323801507
AMMONIUM ION METABOLIC PROCESS,1,191,9,0.36382735323801507
ESTABLISHMENT OF EPITHELIAL CELL POLARITY,1,191,9,0.36382735323801507
CEREBELLAR PURKINJE CELL LAYER DEVELOPMENT,1,191,9,0.36382735323801507
SALIVA SECRETION,1,191,9,0.36382735323801507
GLIAL CELL FATE SPECIFICATION,1,191,9,0.36382735323801507
RESPONSE TO DSRNA,1,191,9,0.36382735323801507
MATURE B CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,1,191,9,0.36382735323801507
CEREBROSPINAL FLUID CIRCULATION,1,191,9,0.36382735323801507
DNA METHYLATION DEPENDENT CONSTITUTIVE HETEROCHROMATIN FORMATION,1,191,9,0.36382735323801507
ENTERIC NERVOUS SYSTEM DEVELOPMENT,1,191,9,0.36382735323801507
SEX DETERMINATION,1,191,9,0.36382735323801507
REGULATION OF OSTEOBLAST PROLIFERATION,1,191,9,0.36382735323801507
CONSTITUTIVE HETEROCHROMATIN FORMATION,1,191,9,0.36382735323801507
OLIGOSACCHARIDE METABOLIC PROCESS,1,191,9,0.36382735323801507
MESODERMAL CELL FATE SPECIFICATION,1,191,9,0.36382735323801507
REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORT,1,191,9,0.36382735323801507
POSITIVE REGULATION OF INTERLEUKIN 17 PRODUCTION,1,191,9,0.36382735323801507
FEMALE GENITALIA DEVELOPMENT,1,191,9,0.36382735323801507
AUDITORY RECEPTOR CELL MORPHOGENESIS,1,191,9,0.36382735323801507
REGULATION OF GLYCOGEN METABOLIC PROCESS,1,191,9,0.36382735323801507
NEGATIVE REGULATION OF NEUROBLAST PROLIFERATION,1,191,9,0.36382735323801507
REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY,1,191,9,0.36382735323801507
POSITIVE REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,1,191,9,0.36382735323801507
PROTEIN HETEROOLIGOMERIZATION,1,191,9,0.36382735323801507
CARDIAC CELL FATE COMMITMENT,1,191,9,0.36382735323801507
REGULATION OF LEUKOCYTE TETHERING OR ROLLING,1,191,9,0.36382735323801507
REGULATION OF MEIOTIC NUCLEAR DIVISION,1,191,9,0.36382735323801507
REGULATION OF GLUTAMATE SECRETION,1,191,9,0.36382735323801507
NODAL SIGNALING PATHWAY,1,191,9,0.36382735323801507
SPINDLE ASSEMBLY,1,191,9,0.36382735323801507
MUCUS SECRETION,1,191,9,0.36382735323801507
REGULATION OF BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION,1,191,9,0.36382735323801507
VACUOLAR TRANSPORT,1,191,9,0.36382735323801507
REGULATION OF VESICLE FUSION,1,191,9,0.36382735323801507
POSITIVE REGULATION OF MEIOTIC CELL CYCLE,1,191,9,0.36382735323801507
MEMBRANE BIOGENESIS,1,191,9,0.36382735323801507
NEGATIVE T CELL SELECTION,1,191,9,0.36382735323801507
CELL MIGRATION INVOLVED IN HEART DEVELOPMENT,1,191,9,0.36382735323801507
REGULATION OF GONAD DEVELOPMENT,1,191,9,0.36382735323801507
EPITHELIAL STRUCTURE MAINTENANCE,1,191,9,0.36382735323801507
POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS,1,191,9,0.36382735323801507
REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,1,191,9,0.36382735323801507
SOMITE DEVELOPMENT,3,191,44,0.36617959451912313
PYRIDINE CONTAINING COMPOUND METABOLIC PROCESS,3,191,44,0.36617959451912313
REGULATION OF NUCLEOTIDE METABOLIC PROCESS,2,191,26,0.366269429303298
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION,2,191,26,0.366269429303298
HOST MEDIATED PERTURBATION OF SYMBIONT PROCESS,2,191,26,0.366269429303298
REGULATION OF NUCLEAR DIVISION,2,191,26,0.366269429303298
OOGENESIS,2,191,26,0.366269429303298
MODIFIED AMINO ACID METABOLIC PROCESS,2,191,26,0.366269429303298
HETEROTYPIC CELL CELL ADHESION,2,191,26,0.366269429303298
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,10,191,177,0.3663422706279329
T CELL ACTIVATION,11,191,197,0.3701781846723011
MAINTENANCE OF LOCATION,4,191,63,0.3722110529394613
RESPONSE TO TOXIC SUBSTANCE,4,191,63,0.3722110529394613
REGULATION OF IMMUNE SYSTEM PROCESS,26,191,494,0.3761282682285539
REGULATION OF PHOSPHORYLATION,11,191,198,0.3765777080817519
REGULATION OF PROTEIN MODIFICATION PROCESS,12,191,218,0.3794666235472227
MONOCARBOXYLIC ACID BIOSYNTHETIC PROCESS,3,191,45,0.3797438682906124
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS,3,191,45,0.3797438682906124
REGULATION OF CELL KILLING,3,191,45,0.3797438682906124
REGULATION OF LEUKOCYTE CHEMOTAXIS,3,191,45,0.3797438682906124
MULTICELLULAR ORGANISMAL RESPONSE TO STRESS,3,191,45,0.3797438682906124
PLATELET ACTIVATION,3,191,45,0.3797438682906124
POSITIVE REGULATION OF CELL CYCLE PROCESS,3,191,45,0.3797438682906124
CEREBRAL CORTEX DEVELOPMENT,3,191,45,0.3797438682906124
POSITIVE REGULATION OF ENDOCYTOSIS,3,191,45,0.3797438682906124
MACROMOLECULE CATABOLIC PROCESS,9,191,160,0.3829919312746774
POSITIVE REGULATION OF PHAGOCYTOSIS,2,191,27,0.3841066405203545
OLIGODENDROCYTE DEVELOPMENT,2,191,27,0.3841066405203545
LYMPHOCYTE HOMEOSTASIS,2,191,27,0.3841066405203545
AMINE TRANSPORT,2,191,27,0.3841066405203545
SECRETION BY TISSUE,2,191,27,0.3841066405203545
REGULATION OF PEPTIDASE ACTIVITY,2,191,27,0.3841066405203545
POSITIVE REGULATION OF INTERLEUKIN 6 PRODUCTION,2,191,27,0.3841066405203545
REGULATION OF HORMONE METABOLIC PROCESS,2,191,27,0.3841066405203545
LEUKOCYTE HOMEOSTASIS,3,191,46,0.39324695034167095
MITOCHONDRION ORGANIZATION,3,191,46,0.39324695034167095
ACTIN FILAMENT ORGANIZATION,5,191,84,0.39383946857077706
MUSCLE CELL CELLULAR HOMEOSTASIS,1,191,10,0.39504754222350813
RESPONSE TO TYPE I INTERFERON,1,191,10,0.39504754222350813
MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,1,191,10,0.39504754222350813
MONOATOMIC ANION HOMEOSTASIS,1,191,10,0.39504754222350813
MITOTIC SISTER CHROMATID SEGREGATION,1,191,10,0.39504754222350813
REGULATORY NCRNA MEDIATED GENE SILENCING,1,191,10,0.39504754222350813
MICROTUBULE ORGANIZING CENTER ORGANIZATION,1,191,10,0.39504754222350813
REGULATION OF MEIOTIC CELL CYCLE,1,191,10,0.39504754222350813
RESPONSE TO MUSCLE ACTIVITY,1,191,10,0.39504754222350813
REGULATION OF T CELL MEDIATED CYTOTOXICITY,1,191,10,0.39504754222350813
CELLULAR RESPONSE TO LITHIUM ION,1,191,10,0.39504754222350813
PYROPTOTIC INFLAMMATORY RESPONSE,1,191,10,0.39504754222350813
AMINO SUGAR METABOLIC PROCESS,1,191,10,0.39504754222350813
POSITIVE REGULATION OF MYELOID LEUKOCYTE CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,191,10,0.39504754222350813
REGULATION OF MACROPHAGE CHEMOTAXIS,1,191,10,0.39504754222350813
NEGATIVE REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,1,191,10,0.39504754222350813
ATRIOVENTRICULAR CANAL DEVELOPMENT,1,191,10,0.39504754222350813
UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS,1,191,10,0.39504754222350813
ALPHA BETA T CELL LINEAGE COMMITMENT,1,191,10,0.39504754222350813
NON PROTEINOGENIC AMINO ACID METABOLIC PROCESS,1,191,10,0.39504754222350813
WATER TRANSPORT,1,191,10,0.39504754222350813
REGULATION OF PROTEIN SUMOYLATION,1,191,10,0.39504754222350813
REGULATION OF HETEROTYPIC CELL CELL ADHESION,1,191,10,0.39504754222350813
EPIBOLY,1,191,10,0.39504754222350813
POSITIVE REGULATION OF MYELINATION,1,191,10,0.39504754222350813
MESENCHYMAL TO EPITHELIAL TRANSITION,1,191,10,0.39504754222350813
AUDITORY RECEPTOR CELL DEVELOPMENT,1,191,10,0.39504754222350813
MAMMARY GLAND ALVEOLUS DEVELOPMENT,1,191,10,0.39504754222350813
RESPONSE TO LECTIN,1,191,10,0.39504754222350813
INTERNEURON MIGRATION,1,191,10,0.39504754222350813
NUCLEOBASE CONTAINING COMPOUND TRANSPORT,1,191,10,0.39504754222350813
LEUKOTRIENE METABOLIC PROCESS,1,191,10,0.39504754222350813
CELL ACTIVATION,20,191,379,0.39553908039871916
LYMPHOCYTE ACTIVATION,14,191,261,0.4009270732474211
CORONARY VASCULATURE DEVELOPMENT,2,191,28,0.4017262081511177
STEROL TRANSPORT,2,191,28,0.4017262081511177
RESPONSE TO IONIZING RADIATION,2,191,28,0.4017262081511177
REGULATION OF EXTENT OF CELL GROWTH,2,191,28,0.4017262081511177
CELLULAR COMPONENT MAINTENANCE,2,191,28,0.4017262081511177
INTERLEUKIN 1 BETA PRODUCTION,2,191,28,0.4017262081511177
ANTERIOR POSTERIOR AXIS SPECIFICATION,2,191,28,0.4017262081511177
NEUROMUSCULAR PROCESS CONTROLLING BALANCE,2,191,28,0.4017262081511177
VESICLE LOCALIZATION,2,191,28,0.4017262081511177
B CELL ACTIVATION,5,191,85,0.40373442509235863
LYMPHOCYTE DIFFERENTIATION,9,191,163,0.4044412774722385
PHOSPHORYLATION,13,191,242,0.40547984790147396
REGULATION OF NERVOUS SYSTEM PROCESS,3,191,47,0.40667536023753686
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,3,191,47,0.40667536023753686
CILIUM MOVEMENT,3,191,47,0.40667536023753686
LEUKOCYTE DIFFERENTIATION,13,191,243,0.4114013324270081
REGULATION OF CELL CYCLE,10,191,184,0.41362049647253135
REGULATION OF CATALYTIC ACTIVITY,10,191,184,0.41362049647253135
MONONUCLEAR CELL DIFFERENTIATION,11,191,204,0.4151811962357074
T CELL SELECTION,2,191,29,0.41910668304615056
POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,2,191,29,0.41910668304615056
REGULATION OF PH,2,191,29,0.41910668304615056
TISSUE REGENERATION,2,191,29,0.41910668304615056
REGULATION OF DNA BINDING,3,191,48,0.42001643088204715
DETECTION OF EXTERNAL STIMULUS,3,191,48,0.42001643088204715
NEURON PROJECTION EXTENSION INVOLVED IN NEURON PROJECTION GUIDANCE,1,191,11,0.42474322956231825
DOPAMINE METABOLIC PROCESS,1,191,11,0.42474322956231825
BIOLOGICAL PROCESS INVOLVED IN INTERACTION WITH SYMBIONT,1,191,11,0.42474322956231825
POSITIVE REGULATION OF STRESS FIBER ASSEMBLY,1,191,11,0.42474322956231825
REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS,1,191,11,0.42474322956231825
NEUTROPHIL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,191,11,0.42474322956231825
OSTEOBLAST PROLIFERATION,1,191,11,0.42474322956231825
HEMATOPOIETIC STEM CELL DIFFERENTIATION,1,191,11,0.42474322956231825
REGULATION OF CELL CYCLE G2 M PHASE TRANSITION,1,191,11,0.42474322956231825
GLUTAMATE SECRETION,1,191,11,0.42474322956231825
RESPONSE TO ATP,1,191,11,0.42474322956231825
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,191,11,0.42474322956231825
RETINA LAYER FORMATION,1,191,11,0.42474322956231825
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS,1,191,11,0.42474322956231825
PARAXIAL MESODERM DEVELOPMENT,1,191,11,0.42474322956231825
RESPONSE TO ANTIBIOTIC,1,191,11,0.42474322956231825
LUNG SECRETORY CELL DIFFERENTIATION,1,191,11,0.42474322956231825
ESTABLISHMENT OR MAINTENANCE OF BIPOLAR CELL POLARITY,1,191,11,0.42474322956231825
PHOSPHATE ION TRANSPORT,1,191,11,0.42474322956231825
PORPHYRIN CONTAINING COMPOUND METABOLIC PROCESS,1,191,11,0.42474322956231825
INFLAMMATORY RESPONSE TO WOUNDING,1,191,11,0.42474322956231825
POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT,1,191,11,0.42474322956231825
REGULATION OF TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,1,191,11,0.42474322956231825
ORGAN INDUCTION,1,191,11,0.42474322956231825
REGULATION OF PROTEIN MATURATION,1,191,11,0.42474322956231825
RESPONSE TO MAGNESIUM ION,1,191,11,0.42474322956231825
CHONDROCYTE PROLIFERATION,1,191,11,0.42474322956231825
PHAGOCYTOSIS RECOGNITION,1,191,11,0.42474322956231825
WHITE FAT CELL DIFFERENTIATION,1,191,11,0.42474322956231825
NEGATIVE REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,191,11,0.42474322956231825
CELL CELL ADHESION MEDIATED BY INTEGRIN,1,191,11,0.42474322956231825
CYCLIC NUCLEOTIDE METABOLIC PROCESS,1,191,11,0.42474322956231825
MAMMARY GLAND EPITHELIAL CELL DIFFERENTIATION,1,191,11,0.42474322956231825
CIRCADIAN SLEEP WAKE CYCLE,1,191,11,0.42474322956231825
CD4 POSITIVE OR CD8 POSITIVE ALPHA BETA T CELL LINEAGE COMMITMENT,1,191,11,0.42474322956231825
RESPONSE TO PROTOZOAN,1,191,11,0.42474322956231825
NEURON PROJECTION ARBORIZATION,1,191,11,0.42474322956231825
PHOSPHOLIPID CATABOLIC PROCESS,1,191,11,0.42474322956231825
RESPONSE TO COLD,1,191,11,0.42474322956231825
REGULATION OF TOLL LIKE RECEPTOR SIGNALING PATHWAY,1,191,11,0.42474322956231825
TRANSCRIPTION BY RNA POLYMERASE I,1,191,11,0.42474322956231825
NEGATIVE REGULATION OF STEM CELL DIFFERENTIATION,1,191,11,0.42474322956231825
NEGATIVE REGULATION OF CELL FATE COMMITMENT,1,191,11,0.42474322956231825
PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS,4,191,68,0.4285051378985475
POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION,3,191,49,0.433258292942002
TYPE II INTERFERON PRODUCTION,3,191,49,0.433258292942002
MONOATOMIC CATION TRANSPORT,13,191,247,0.43511888402915555
EYE PHOTORECEPTOR CELL DIFFERENTIATION,2,191,30,0.4362292146108068
RESPONSE TO CHEMOKINE,2,191,30,0.4362292146108068
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS,2,191,30,0.4362292146108068
NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION,2,191,30,0.4362292146108068
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,2,191,30,0.4362292146108068
LUNG ALVEOLUS DEVELOPMENT,2,191,30,0.4362292146108068
MYELOID LEUKOCYTE DIFFERENTIATION,6,191,108,0.43624861154213773
CELLULAR COMPONENT DISASSEMBLY,4,191,69,0.43963160904110654
POSITIVE REGULATION OF CATABOLIC PROCESS,4,191,69,0.43963160904110654
RETINA DEVELOPMENT IN CAMERA TYPE EYE,5,191,89,0.4430827333638916
INTRACELLULAR TRANSPORT,6,191,109,0.44510042759259655
GLIAL CELL DEVELOPMENT,3,191,50,0.44638985735063175
RESPONSE TO ALCOHOL,5,191,90,0.4528344473678173
PLACENTA BLOOD VESSEL DEVELOPMENT,1,191,12,0.45298848487172627
POSITIVE REGULATION OF BEHAVIOR,1,191,12,0.45298848487172627
POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT,1,191,12,0.45298848487172627
POSITIVE REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,1,191,12,0.45298848487172627
RESPONSE TO GROWTH HORMONE,1,191,12,0.45298848487172627
POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,191,12,0.45298848487172627
LEUKOCYTE TETHERING OR ROLLING,1,191,12,0.45298848487172627
REGULATION OF LYMPHOCYTE CHEMOTAXIS,1,191,12,0.45298848487172627
PHOSPHATE ION HOMEOSTASIS,1,191,12,0.45298848487172627
ENDOLYSOSOMAL TOLL LIKE RECEPTOR SIGNALING PATHWAY,1,191,12,0.45298848487172627
CEREBELLAR CORTEX MORPHOGENESIS,1,191,12,0.45298848487172627
AMINO ACID IMPORT ACROSS PLASMA MEMBRANE,1,191,12,0.45298848487172627
RADIAL GLIAL CELL DIFFERENTIATION,1,191,12,0.45298848487172627
SEGMENT SPECIFICATION,1,191,12,0.45298848487172627
NEGATIVE REGULATION OF SMOOTHENED SIGNALING PATHWAY,1,191,12,0.45298848487172627
BLASTODERM SEGMENTATION,1,191,12,0.45298848487172627
DENTATE GYRUS DEVELOPMENT,1,191,12,0.45298848487172627
IMMUNOGLOBULIN PRODUCTION INVOLVED IN IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE,1,191,12,0.45298848487172627
REGULATION OF SYNAPTIC TRANSMISSION GABAERGIC,1,191,12,0.45298848487172627
FOREBRAIN NEURON FATE COMMITMENT,1,191,12,0.45298848487172627
POSITIVE REGULATION OF GENE EXPRESSION EPIGENETIC,1,191,12,0.45298848487172627
RESPONSE TO ACETYLCHOLINE,1,191,12,0.45298848487172627
RESPONSE TO LITHIUM ION,1,191,12,0.45298848487172627
POSITIVE REGULATION OF CIRCADIAN RHYTHM,1,191,12,0.45298848487172627
RESPONSE TO VITAMIN D,1,191,12,0.45298848487172627
PROTEIN CONTAINING COMPLEX REMODELING,1,191,12,0.45298848487172627
CARDIAC CONDUCTION SYSTEM DEVELOPMENT,1,191,12,0.45298848487172627
DETERMINATION OF ADULT LIFESPAN,1,191,12,0.45298848487172627
CELL DIFFERENTIATION IN HINDBRAIN,1,191,12,0.45298848487172627
REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,1,191,12,0.45298848487172627
CELLULAR RESPONSE TO UV,1,191,12,0.45298848487172627
NEGATIVE REGULATION OF STEROID METABOLIC PROCESS,1,191,12,0.45298848487172627
LYMPHOCYTE COSTIMULATION,1,191,12,0.45298848487172627
POSTSYNAPTIC DENSITY ASSEMBLY,1,191,12,0.45298848487172627
DNA REPLICATION,2,191,31,0.45307735005323885
FORELIMB MORPHOGENESIS,2,191,31,0.45307735005323885
AORTA DEVELOPMENT,2,191,31,0.45307735005323885
CELLULAR RESPONSE TO RADIATION,2,191,31,0.45307735005323885
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH,2,191,31,0.45307735005323885
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,2,191,31,0.45307735005323885
MICROTUBULE BASED TRANSPORT,2,191,31,0.45307735005323885
RESPONSE TO VITAMIN,2,191,31,0.45307735005323885
REGULATION OF PHOSPHORUS METABOLIC PROCESS,12,191,230,0.45341660317436006
GLIAL CELL DIFFERENTIATION,6,191,110,0.45392519672662013
POSITIVE REGULATION OF CATALYTIC ACTIVITY,6,191,110,0.45392519672662013
PROTEIN COMPLEX OLIGOMERIZATION,3,191,51,0.4594007961838391
INTERLEUKIN 6 PRODUCTION,3,191,51,0.4594007961838391
NEGATIVE REGULATION OF CATALYTIC ACTIVITY,4,191,71,0.4616919119012407
REGULATED EXOCYTOSIS,4,191,71,0.4616919119012407
CELLULAR RESPONSE TO STEROID HORMONE STIMULUS,4,191,71,0.4616919119012407
BONE DEVELOPMENT,5,191,91,0.4625416495725151
INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS,2,191,32,0.46963684689623014
REGULATION OF CIRCADIAN RHYTHM,2,191,32,0.46963684689623014
ACTIN FILAMENT BUNDLE ORGANIZATION,2,191,32,0.46963684689623014
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,2,191,32,0.46963684689623014
COLLAGEN ACTIVATED SIGNALING PATHWAY,2,191,32,0.46963684689623014
POSITIVE REGULATION OF CYTOSKELETON ORGANIZATION,2,191,32,0.46963684689623014
INTERLEUKIN 1 PRODUCTION,2,191,32,0.46963684689623014
AXON EXTENSION,2,191,32,0.46963684689623014
ENDOCYTOSIS,8,191,152,0.469674021450796
NEGATIVE REGULATION OF CELL GROWTH,3,191,52,0.4722815221757147
ERBB SIGNALING PATHWAY,3,191,52,0.4722815221757147
SKELETAL MUSCLE CELL DIFFERENTIATION,3,191,52,0.4722815221757147
CILIUM ORGANIZATION,3,191,52,0.4722815221757147
RESPONSE TO DEXAMETHASONE,1,191,13,0.47985379713439025
NEGATIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,1,191,13,0.47985379713439025
TRANSEPITHELIAL TRANSPORT,1,191,13,0.47985379713439025
EXCITATORY SYNAPSE ASSEMBLY,1,191,13,0.47985379713439025
REGULATION OF CELL FATE SPECIFICATION,1,191,13,0.47985379713439025
VITAMIN TRANSPORT,1,191,13,0.47985379713439025
